Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Location,Price
65882.433,10.36413099,4.302761281,2.203888275,33711.18776,"California, San Francisco",891634.8628
93204.47912,14.9569446,7.43410608,5.648543608,41008.45269,"California, Los Angeles",1595492.105
84526.27428,18.90327328,6.839130457,5.532820807,34612.45629,"Illinois, Chicago",401507.5317
67418.47403,12.74241361,5.747125563,5.883192597,33744.58818,"Florida, Orlando",807769.7808
50766.10137,6.752803656,7.525944895,4.866108705,46494.12348,"California, Los Angeles",1360540.48
47553.51181,28.88757428,6.686788746,4.730884711,28086.43009,"Illinois, Chicago",1192126.163
106521.4666,15.83255866,6.346224729,4.23601228,19010.63115,"California, Los Angeles",653172.0075
113471.8034,22.28369074,6.556622718,2.503769665,16471.5434,"Florida, Orlando",1084707.952
91983.04374,12.92036861,7.181740626,2.756941244,25999.78387,"California, San Diego",484929.3862
48274.72919,11.29882116,7.300013023,3.157878755,38510.11021,"Illinois, Chicago",1222595.903
72162.17735,12.80776466,5.444789096,5.56062545,11701.7394,"California, San Francisco",464800.4532
98315.13601,12.86670267,4.703716817,2.691878098,15162.13546,"California, San Francisco",1381090.278
102385.6707,16.78122336,4.783170906,5.691492698,14244.5384,"California, Los Angeles",564107.8827
49457.48978,16.76062623,7.19695443,4.091142932,33410.00612,"Texas, Houston",1230046.017
40002.45751,15.41746066,8.364366429,4.862278542,19714.58602,"New York, Manhattan",519505.1557
96970.96367,4.908787763,6.047481392,2.440977947,16650.37713,"Texas, Houston",981207.7372
68527.69408,15.38618888,4.847600802,3.076134195,33710.82879,"New York, Manhattan",898113.6261
60358.50653,5.904013112,7.783012491,5.834074433,40452.39662,"Florida, Orlando",1585898.19
41031.79758,4.657937803,8.162447372,3.064599788,23286.19666,"Texas, Houston",1389974.796
83223.95254,28.0467258,8.402912216,3.186086882,33128.18423,"Florida, Miami",1893050.995
108092.0588,18.54355038,7.034157145,2.790389539,13924.97653,"New York, Brooklyn",1867248.108
116610.5317,20.12521169,8.303642797,2.516294661,47407.64122,"Texas, Austin",1532493.249
85259.59605,12.65201644,4.077074792,2.933030566,23475.84741,"Florida, Miami",1609995.759
81156.90622,27.36044587,4.536179009,4.569307568,49900.22773,"New York, Manhattan",1362351.108
46804.51084,19.4999842,4.462880335,3.821470934,49143.51023,"New York, Manhattan",1475827.492
83909.82412,23.30592622,7.563023421,4.215023345,41152.93797,"Florida, Orlando",1349278.027
70398.32632,11.6883116,4.347908918,2.489459315,10802.68382,"New York, Manhattan",830000.5532
88570.82247,28.84034454,6.481821862,5.208465789,31738.99682,"New York, Brooklyn",896172.2903
71098.10783,24.79337741,6.363534493,5.136378802,13473.45682,"New York, Brooklyn",1277047.508
59223.92988,25.76450543,5.553517618,2.086359645,45805.52104,"Florida, Miami",1524300.777
47597.22202,5.993633755,8.35202585,3.534060378,41585.45011,"New York, Manhattan",990402.3781
65193.47557,8.857933028,4.852166009,2.275082408,48893.61506,"Texas, Austin",542535.2614
47731.58674,9.283171391,5.762313922,5.168423118,34335.31813,"New York, Manhattan",1081009.186
54151.75607,8.856367474,7.8708575,4.949078733,30886.91218,"California, San Diego",1937419.295
118986.8927,25.8068367,4.152111572,5.607952377,30758.95424,"Illinois, Chicago",663947.6755
75528.28455,1.924659061,7.364752001,2.945615836,25457.93498,"California, Los Angeles",1403417.448
82549.74132,3.20689968,8.081988632,3.825183533,28747.60269,"New York, Manhattan",1970321.057
109889.4823,8.943531248,8.661339194,2.737951509,35416.50333,"Florida, Miami",939604.1231
119645.512,6.796316265,8.381483202,3.484939738,47317.9043,"Florida, Miami",1809402.135
86617.15595,7.723928803,5.596920584,4.088973006,33835.37353,"California, San Diego",1768814.819
104997.9057,24.14035249,6.931820707,2.213323159,44284.63769,"Florida, Miami",876376.4303
66155.28195,17.33067122,4.386467466,4.859481643,44511.19645,"Illinois, Chicago",467479.4527
64459.5166,1.167349177,5.289350018,4.173173441,30753.30703,"Florida, Miami",603516.5628
72216.29768,13.45036021,4.471111894,5.315836069,23898.78566,"California, San Francisco",921773.6028
93800.58101,12.82866288,5.575936451,3.087122005,35582.95493,"Florida, Orlando",1930528.325
94575.33514,4.304412814,8.375936067,5.613284421,27835.09368,"New York, Manhattan",766565.2466
65219.15477,20.60811187,5.735834198,5.994777012,13257.63469,"Florida, Miami",1875670.068
50656.79393,21.36081846,6.809490515,5.677193754,25112.36402,"New York, Brooklyn",608319.9655
90591.70052,21.90590335,6.166904241,5.111569903,49762.88552,"New York, Brooklyn",1948681.124
50266.06898,22.12565742,6.294582621,5.249475211,11940.4748,"New York, Manhattan",799127.7102
86279.40066,1.001531981,8.847860259,4.29497697,37866.67648,"California, San Diego",1376256.848
95473.77024,28.66370331,5.480772341,2.760615452,43647.5482,"Florida, Orlando",418475.0816
96048.91971,24.61205424,7.136622348,4.708162741,35949.03614,"Illinois, Chicago",809429.091
100277.7689,27.2154692,6.100313348,4.851012008,32789.92925,"Illinois, Chicago",658207.6908
109828.7537,1.453655564,4.305730905,5.941540561,38302.17668,"Florida, Miami",305808.3368
79996.71936,28.08190508,6.446654158,4.165205265,27173.70949,"New York, Brooklyn",566508.6391
98419.93516,24.48386733,8.066716645,3.08547606,13654.46949,"Florida, Miami",1308276.205
89533.81883,25.27935515,4.493764843,4.734690087,48494.87017,"Texas, Austin",962864.2944
54931.19518,3.705334157,4.347959237,5.917503279,27292.0308,"Florida, Miami",1528370.668
42055.17159,22.42456284,4.768157602,2.708855633,36615.56949,"Florida, Miami",1440826.821
62763.31085,28.837584,7.822000557,3.303991674,31252.41748,"Texas, Houston",1658809.165
75442.69651,20.6778729,7.619976921,4.167523815,12186.92288,"Illinois, Chicago",1773942.539
89368.47555,17.54628073,6.825088845,2.68085854,48109.86404,"Texas, Austin",1693703.355
107996.7464,28.42326065,6.34113202,2.088882558,41701.48904,"Texas, Houston",1061703.428
55699.65734,13.84517653,8.441629074,3.34793249,15963.91578,"California, Los Angeles",824837.1416
50043.98319,18.37951342,7.833489119,5.461483206,49265.95505,"Texas, Austin",1153914.187
117078.3958,14.81381051,8.059711257,2.173873597,39476.05489,"California, Los Angeles",1209718.461
48643.56475,28.05254042,8.066311507,3.715716236,28892.86602,"Florida, Miami",832396.6788
78279.28561,3.206457076,7.213585774,5.048803092,34454.80226,"New York, Manhattan",1218011.127
86845.0983,15.53247132,6.290073122,5.812730388,14269.46728,"New York, Brooklyn",479825.4087
83309.95367,20.9216208,8.323388763,5.941901596,32416.4604,"Texas, Houston",692771.0515
46882.57256,23.96528961,8.630037088,3.687877522,12946.44288,"New York, Manhattan",1568281.748
44562.15312,17.90754078,4.119030216,5.801537178,31794.21028,"California, San Diego",610814.7882
48438.6742,27.35861458,4.257774366,2.141675893,32107.82755,"New York, Manhattan",536364.342
86847.01471,28.31775196,8.793716485,4.983667752,44977.55141,"Florida, Orlando",788483.4252
83547.59101,2.865257473,5.385803069,4.570984139,39002.30001,"New York, Brooklyn",930783.4985
58699.26336,12.66874565,8.366847198,2.99808743,19982.09569,"California, San Francisco",858532.7636
91021.93135,1.68031163,5.943975595,4.029274003,45537.04569,"California, San Francisco",936829.1543
105605.4002,10.55308306,4.595500288,2.518214951,32929.70659,"New York, Brooklyn",537850.9829
43326.31679,16.56917832,4.402216001,5.486388604,34255.17914,"Florida, Miami",581171.7686
79850.39548,27.41305298,4.782539495,3.431592342,16759.25477,"Texas, Houston",700919.4653
95144.83297,25.55007535,5.249465974,4.504177882,44310.94384,"California, San Diego",983386.4297
60184.95417,4.697492073,6.44259177,2.635105145,47238.6046,"New York, Brooklyn",871028.4728
64621.67242,3.697880867,7.507489503,2.824659379,40999.62598,"Florida, Miami",1645269.383
89091.03224,18.08875282,8.931992882,5.967825483,47630.09811,"Texas, Austin",1193380.453
111834.8235,16.4314212,6.207533716,5.012345578,22091.99616,"Florida, Orlando",1278691.746
104793.9536,8.724951601,6.590924712,5.847887479,44444.76673,"Texas, Austin",1253007.988
86650.41753,27.08413945,6.609078507,3.183404661,29555.72571,"Texas, Houston",977917.5996
98417.73742,27.89362587,6.697171777,2.658251506,16556.68812,"Texas, Austin",1966821.608
69185.79762,12.67573171,6.588703286,4.012273854,36752.02396,"Florida, Miami",363458.9211
91277.24225,26.81877416,4.043873775,3.978673129,37364.81083,"California, Los Angeles",666924.2228
77294.52729,12.13451793,4.008624111,2.699786055,21476.98055,"Illinois, Chicago",783912.9877
55194.89092,22.36768812,4.488331591,4.932878278,11099.73327,"Illinois, Chicago",1798206.713
96139.06191,14.80232431,4.507783017,3.447110138,17993.89036,"Texas, Austin",1862077.531
84517.17099,4.554911539,7.524484545,2.745460924,25991.10191,"Florida, Orlando",1738376.494
68689.72656,27.91009184,5.024580163,3.327933578,16702.51644,"Texas, Austin",1008816.668
112907.1352,14.16880121,8.473570524,4.254634799,17761.19793,"Texas, Austin",1854860.613
41674.72943,22.30012417,8.643031648,4.905883729,25655.62658,"Florida, Miami",467463.7636
65261.8521,11.64804062,8.879466689,3.927563544,48471.46457,"New York, Brooklyn",1409138.99
44550.51182,1.547545479,8.695406524,4.102379959,40569.74062,"California, San Francisco",1893280.422
101322.1853,3.915380402,5.35944161,2.555783744,22789.93605,"New York, Brooklyn",1583329.728
96168.59633,15.39036491,6.548884224,5.658763699,48064.16276,"New York, Brooklyn",772374.1866
66508.1775,21.00896636,4.877274851,5.714896792,35825.87169,"New York, Manhattan",1519759.89
94053.03218,10.70732447,8.031048276,4.733706362,28217.98579,"New York, Brooklyn",801097.7283
71674.9781,21.16916532,8.442158526,2.070525636,28732.00796,"California, San Diego",489689.5942
100500.3033,21.26043209,8.256444196,4.148296864,26429.77871,"California, San Diego",1519276.608
76334.69302,21.41414131,6.166834743,4.516875888,19319.6821,"New York, Brooklyn",604685.2943
72982.37823,15.28313377,7.793369423,5.978616892,25465.28769,"Florida, Orlando",488810.396
114778.3932,27.53169835,4.487895848,5.984267821,31115.85536,"Florida, Orlando",1237992.093
60070.32799,15.18669902,4.201223853,5.430444941,31121.09403,"Texas, Austin",1355062.94
49635.7872,14.05769061,7.766182072,2.255323968,40469.47609,"California, San Diego",386795.6836
86763.44906,6.782043751,6.126776372,5.813105563,24351.91429,"California, San Diego",307597.1096
117545.745,9.921997533,8.977746324,4.450644989,38671.92117,"Florida, Orlando",1799519.562
70227.1371,2.227700283,4.486271079,5.203547082,33123.67355,"Florida, Orlando",495929.3536
44962.94109,19.37252351,8.278138408,3.628771399,48473.81618,"New York, Manhattan",1292626.69
67144.42138,8.207536574,6.399915328,3.278677885,25411.39704,"New York, Manhattan",1921028.621
80474.53235,9.82050238,8.135750978,3.852976582,46048.65857,"California, San Diego",1170247.197
52953.84053,23.35362113,8.085636411,2.587498052,42825.70189,"Illinois, Chicago",537656.6156
92648.17744,10.48941431,8.579960007,3.428264555,35506.57138,"Florida, Orlando",968923.6555
119819.9511,8.023680868,5.489250056,5.430469999,36180.57867,"New York, Brooklyn",1360871.651
76139.15808,5.902674725,8.748996767,2.151801945,13385.99738,"Illinois, Chicago",1596827.383
68378.28454,23.47089366,4.758334802,2.603512187,48008.98422,"Florida, Miami",1331794.591
72056.33335,4.761481482,4.409843888,2.500464639,14277.44254,"Texas, Houston",358336.7487
49211.69427,14.15885905,6.158077587,3.612302171,32529.33235,"California, San Diego",543274.871
110661.8881,15.70097337,8.141614843,5.987947604,23202.83202,"Texas, Houston",932062.871
73186.05244,20.93430747,6.367105653,2.693431721,27194.07913,"California, San Francisco",1499713.265
70981.95291,19.36522099,8.146433388,2.581930598,34407.32043,"California, Los Angeles",1293357.557
92775.22183,24.51089952,7.648434029,5.660222919,46354.05512,"Florida, Orlando",375981.4721
75362.67367,2.297791584,5.047141931,5.528202068,28302.68494,"New York, Manhattan",1654706.043
91858.6775,9.596781019,8.744408124,2.12896148,49509.18221,"California, Los Angeles",1328711.533
44915.70321,9.123889444,4.303905843,5.006823841,33712.48261,"Texas, Houston",1808155.06
105097.8675,5.234490262,8.491398538,4.621862806,16422.15771,"Florida, Orlando",1010010.268
115240.3162,9.386169362,5.522217245,5.070963239,17600.37179,"Florida, Miami",1133343.027
91901.23089,9.98319411,6.500740416,3.978009819,38644.44142,"California, San Diego",989436.3084
116365.2743,16.1346494,6.111759364,5.965516874,12015.91177,"Illinois, Chicago",1528172.7
52114.58515,20.24742989,4.859172785,2.175388075,29213.66305,"California, Los Angeles",1578622.455
78193.29516,12.05191489,5.790734332,2.937486346,15928.76439,"Florida, Miami",1529512.07
88144.53872,21.86463671,4.964672181,3.586183948,27328.74541,"California, Los Angeles",795718.8098
86538.93179,10.74879482,5.019432377,3.799111766,39996.69688,"Illinois, Chicago",1381253.613
72116.94233,9.418226642,4.93528418,5.685469611,28352.51713,"California, Los Angeles",875497.8824
67046.75275,16.69445362,6.445086902,4.240017456,16538.04436,"California, San Diego",1718140.7
50145.9218,1.687774449,7.989656838,2.180443982,20077.01481,"Illinois, Chicago",393697.4759
71339.39604,3.313884585,6.844850169,3.631451854,24701.58355,"Illinois, Chicago",364125.2796
53012.86521,13.12111676,8.466032943,3.665961649,12782.44734,"New York, Manhattan",472904.3217
98749.25412,28.34446863,7.182722443,5.861963754,33373.50544,"California, San Diego",644017.4306
56706.47484,21.92384162,7.446700578,4.396788364,34301.35165,"California, San Diego",363980.1104
44685.22442,3.555670516,7.338036149,4.542604285,12486.07709,"Texas, Austin",421748.3717
84189.29103,25.54322237,6.247295966,4.853012125,26092.45285,"Illinois, Chicago",820296.0376
87618.37862,22.23672235,7.446694111,5.080157263,26560.02732,"California, San Diego",469644.159
109753.0449,18.71744925,4.348538732,4.540204281,23352.78274,"California, Los Angeles",1663525.42
86158.52899,24.78849586,8.29925736,2.948777405,32309.58961,"Florida, Orlando",391574.5612
67638.4683,12.71918558,7.889060717,5.496183657,23838.2996,"Texas, Houston",1843480.06
104240.9505,7.423530475,5.226149791,4.928479202,26656.37118,"Illinois, Chicago",1780427.225
83222.31145,15.84867828,7.840162271,4.96748194,41900.9419,"Florida, Orlando",654253.422
46342.42277,16.91641091,4.063213007,5.986226957,16484.37422,"New York, Brooklyn",421595.9897
85268.04483,16.61146479,5.086232862,5.210106139,34764.58781,"Florida, Orlando",479409.5768
112641.4836,17.38713995,4.325686193,5.316605613,30223.77607,"California, San Diego",1250450.002
71705.01004,28.51244263,7.901134583,5.805622063,22202.8655,"Texas, Austin",1321556.758
63706.06415,27.16512307,7.779370756,2.604535999,39101.38626,"Florida, Miami",836490.7363
51477.55656,26.39579406,8.068180119,3.990909506,32047.53438,"Texas, Houston",804617.2361
52115.64175,24.24108752,4.022408467,4.322268094,29094.46108,"Illinois, Chicago",1203552.156
74621.71875,28.35941511,6.506163633,3.317102917,36706.77259,"California, San Francisco",819567.6749
87654.38593,3.856344609,7.524180988,5.357613376,42091.61232,"Illinois, Chicago",1888343.141
46449.23241,8.688574582,4.777005644,5.049678487,48906.7516,"Florida, Orlando",950474.0241
115165.4871,15.35662242,7.248953638,4.883532298,35174.01474,"Florida, Orlando",673683.3729
100410.6894,25.5495003,4.420550497,5.988597759,44977.59942,"Illinois, Chicago",548140.2391
86929.91346,15.64980563,4.906629281,3.037525494,10043.66164,"Florida, Orlando",1373903.929
106275.0937,22.69300744,6.378984075,4.941829007,31209.42771,"New York, Brooklyn",855324.7471
46414.94054,5.029837252,7.267825763,4.2056179,18585.90195,"Florida, Miami",620951.2154
78147.11022,8.320000576,4.729345635,3.25195673,13767.69828,"Florida, Miami",768886.3919
90407.45015,22.22150676,4.926116654,2.642347483,31278.84068,"Florida, Miami",823398.6742
106292.2325,5.777286258,5.022231835,5.583535348,39873.06025,"New York, Manhattan",1363916.901
102677.5648,11.1893221,5.193504023,4.381821931,26490.9009,"Texas, Austin",596958.5504
62165.53998,8.681121477,5.132769243,5.299735351,36804.29797,"Florida, Orlando",1545766.401
115270.4136,11.14598913,5.975745542,4.181379936,29588.77015,"New York, Manhattan",818299.8557
49947.66731,21.54139742,7.268948254,2.879908323,27483.43464,"Florida, Miami",1130126.304
110010.6895,11.66756825,6.190158916,3.350195252,21610.26562,"Illinois, Chicago",1413226.317
117675.22,17.10263636,7.879869544,3.52615537,25303.74058,"Florida, Orlando",1224154.182
54172.28186,3.898024435,7.59634253,5.89173925,23991.82523,"New York, Manhattan",1425797.021
97765.28514,24.3455131,4.63263457,2.022533114,35847.48736,"Florida, Orlando",848412.3565
43222.8415,11.72677014,4.244208117,5.942664092,14640.74045,"New York, Brooklyn",1937864.863
72433.82601,19.80749061,8.38970782,5.92184654,13705.45475,"New York, Brooklyn",1080282.527
81302.66394,22.03629845,4.399155333,5.984603162,36400.51977,"Texas, Austin",847287.1367
86451.61807,7.080166741,4.741695904,3.906352716,31851.9228,"California, San Diego",803869.7341
114874.9799,26.65557456,4.110666378,5.855235878,27208.00387,"California, San Francisco",372581.4484
93780.05498,18.8705033,7.141681826,3.582396727,16097.71538,"Florida, Miami",1464169.977
78502.2361,13.43302911,6.911852816,2.105177763,26441.08447,"California, San Diego",746275.9711
104774.0029,6.287720324,8.934518332,2.897388745,41589.27053,"Texas, Austin",1930181.351
116042.6257,28.3267272,8.434661982,5.78118498,45584.84943,"Texas, Houston",657756.0671
41765.29189,22.89697792,6.054215887,2.055058773,38103.0628,"California, San Diego",1200135.029
118601.7018,7.032712319,5.857929205,4.183976542,12396.48704,"California, San Francisco",1550300.19
46890.57113,10.79361247,5.484260171,2.302406356,36816.39106,"California, San Francisco",1779196.001
105150.9423,24.48055348,4.7620346,3.145586314,19639.42358,"Illinois, Chicago",565983.5178
62426.7802,21.17465223,4.690418283,2.352371403,22610.04972,"Florida, Orlando",1975182.619
50574.37262,23.20774449,4.66141854,5.438114484,17834.92832,"New York, Brooklyn",1841473.275
75188.45118,13.79483196,4.570573786,4.364282839,41030.23162,"California, San Diego",1936844.603
91516.52636,21.77781162,5.202560212,5.608425863,35944.08491,"New York, Manhattan",1749540.291
70476.1476,12.20831796,5.533343152,4.753412798,34473.40218,"California, San Diego",1792037.688
44365.23266,7.126624591,8.807894855,5.884116525,36718.90439,"California, San Francisco",1318009.157
87956.89117,19.34763401,6.892366255,4.039510619,19470.89046,"California, San Francisco",1737027.107
112192.2621,29.30440384,8.937978873,4.554842327,27785.77657,"Texas, Austin",1207822.708
70657.22928,10.00742817,5.862334739,4.30523528,35330.14886,"California, San Francisco",1214969.19
57306.62221,14.36811817,6.288133163,3.937041718,35463.7611,"California, San Diego",1256386.156
75406.18767,20.54603976,5.622893296,5.383837462,41674.07451,"Texas, Austin",1993740.472
43869.01688,16.70368218,4.914438254,4.578100543,21484.15867,"California, Los Angeles",477471.2282
105639.0068,25.45940608,4.715823539,5.205249059,40813.44487,"Texas, Austin",1669536.963
106107.2649,23.09053849,8.725395989,5.145455746,27607.37922,"Florida, Miami",764631.2893
87040.03707,2.690618912,8.934053409,2.764180643,36806.90768,"California, San Francisco",914086.0404
68248.23112,29.95421578,4.224547483,4.60065413,28228.7752,"Illinois, Chicago",436906.5374
103982.6692,22.81967116,4.751729374,2.798592077,47944.40679,"Florida, Orlando",897675.4284
84374.96198,26.05319617,6.117620462,4.333281913,17172.09059,"New York, Manhattan",1984296.585
106074.5847,19.88473365,4.931667382,4.709738738,37000.20354,"Florida, Miami",975017.7451
90516.70341,25.83226871,5.819401968,5.988940286,33061.40003,"Florida, Miami",1438469.464
102752.4379,4.259106273,4.645481749,2.122167913,16909.24164,"New York, Manhattan",505212.4199
87885.03946,11.08439723,6.282558784,2.364969576,12640.25343,"Florida, Miami",1868245.257
73131.28546,26.41620736,5.358473081,2.308106785,41965.77556,"Florida, Orlando",1707167.146
116635.6688,6.848001127,5.759525279,3.593445145,16298.05335,"Florida, Miami",956700.3171
83289.10599,3.269020859,4.471563257,5.286353446,17460.26731,"California, San Diego",892387.6655
88407.16148,23.85544926,6.140640254,5.376225331,49137.36896,"Florida, Miami",1034853.906
57639.01115,25.22909851,8.916288055,4.947918383,38690.43406,"New York, Manhattan",982138.9109
90052.06315,5.716914328,5.644165234,5.587512967,20019.47366,"California, San Diego",738686.3681
85728.61196,25.7760335,8.382146374,3.291439777,33637.95841,"California, Los Angeles",1984438.666
54787.07184,20.91626607,8.215995708,2.352618577,31364.47354,"New York, Manhattan",1677928.975
44766.96779,16.08239781,8.760292091,2.232612112,43778.9307,"California, San Diego",755469.5412
88348.74558,25.07725559,7.950547561,5.408530878,39172.82991,"Florida, Orlando",1968932.162
101095.3815,13.15822823,7.297984135,4.921745177,43268.84502,"Florida, Miami",326401.2347
81872.10967,6.62582473,8.282922221,4.794461224,18460.26352,"Florida, Miami",1044425.982
58141.81003,9.260727622,4.378223403,3.358705354,35608.76817,"California, San Francisco",1268124.835
93321.75814,15.64975653,6.314153286,3.519620754,11609.63434,"Florida, Miami",363897.2576
46408.45813,16.40859299,8.946281193,5.832454116,12757.62449,"California, San Diego",573763.2242
75346.69638,24.36184397,7.848000756,2.255218976,38541.08131,"California, Los Angeles",738822.8397
53069.34067,23.94922899,8.81037689,5.094926948,10976.80411,"Texas, Austin",1524385.998
54756.72408,17.85963016,7.898171781,3.238533295,33190.60036,"Florida, Miami",1897563.999
56183.51593,23.64277902,8.374409837,2.156218474,43616.20394,"California, Los Angeles",1361709.648
70936.56456,6.561430291,7.532648162,4.970280443,25197.67234,"Florida, Orlando",1256524.705
44092.01645,2.451871286,7.802510022,3.323647543,11793.61747,"California, San Diego",1212490.504
71823.47527,26.33538086,6.615890049,4.888590075,38553.89799,"New York, Manhattan",896196.2047
80936.59577,3.191080319,8.621188504,4.830617532,47187.4581,"New York, Brooklyn",1707114.388
78663.5428,8.153964463,8.125194553,4.139147502,38686.85568,"Florida, Orlando",1219304.645
70622.72803,21.16424954,8.219424828,5.109492517,33137.88972,"Florida, Miami",691175.4049
107131.7286,12.87399019,7.365045505,4.324153297,19201.1532,"California, San Francisco",532613.0539
51626.13539,26.41310513,5.522899735,3.146547411,10615.02496,"California, Los Angeles",1975371.275
80455.7395,9.641414045,4.178148977,4.936461204,37786.88434,"Florida, Miami",329704.4655
44963.31336,1.344269053,8.678275647,4.356559264,19241.04703,"Texas, Austin",1886848.051
45692.45431,9.719013576,6.930601744,2.050909127,44326.50709,"Texas, Austin",671115.612
85909.26797,17.76417643,5.490714856,5.606576711,28654.56475,"Florida, Orlando",1417834.206
85281.47399,11.90221289,4.745675539,4.182574473,31225.42329,"Texas, Austin",812605.2935
110242.681,16.51130992,8.147615828,5.474509062,40157.46177,"New York, Brooklyn",1761677.7
84629.89405,26.42134545,8.182600972,5.530947356,41177.22431,"Illinois, Chicago",1223857.048
116783.2816,27.46206657,8.072539841,3.779866627,35706.03332,"New York, Brooklyn",539798.1852
43895.58787,8.713247875,7.22541346,4.030639986,47537.27262,"Texas, Austin",758719.5008
47840.61478,14.40207372,5.830076938,3.663017551,49291.93745,"Florida, Orlando",844541.5751
43525.26893,16.92517644,5.520351424,3.797747101,47875.41777,"California, San Francisco",1806068.019
54822.14803,28.52426125,4.042773851,5.580588636,42967.16741,"California, San Diego",1603455.312
83301.60888,29.95990226,8.168037793,5.152576056,38225.00881,"Illinois, Chicago",1710298.431
91645.77451,7.826810216,4.437163487,2.506102705,36533.03432,"New York, Manhattan",388828.7193
43646.81264,22.08241627,7.15377499,4.441231126,14150.00708,"New York, Brooklyn",1283929.749
115677.6712,11.9629008,6.520374734,5.983626562,20859.37387,"California, San Diego",1998600.782
107373.2301,1.23513771,6.633446795,4.382202805,10227.52894,"Texas, Houston",1634839.386
63728.99857,1.268323151,8.633564227,5.143486502,15496.39481,"New York, Manhattan",505203.0584
46175.00242,14.35641422,4.158075056,5.076245894,27569.17909,"California, San Francisco",1453990.885
53590.96586,15.16171248,7.866961123,3.401270103,15861.46203,"Florida, Orlando",1567050.496
50155.5531,1.654521201,4.260261992,3.487397211,46066.53659,"Illinois, Chicago",1174222.205
49862.70234,20.92089509,4.19076803,4.896305687,42227.96741,"Florida, Orlando",433880.3512
81484.93509,9.526098269,6.149088491,3.999934126,12864.47648,"California, San Francisco",358966.5999
59667.7954,17.23689994,4.315375872,4.282282837,19956.54862,"Texas, Austin",1894276.485
68651.17732,9.726653122,7.945719756,4.851623161,42762.87538,"California, San Francisco",737773.7413
119160.4267,5.846895131,6.647815468,5.110300108,42121.84506,"Florida, Miami",944245.8159
94745.13991,12.80803842,4.145193913,3.086066311,47818.022,"Illinois, Chicago",1651971.82
115918.4534,7.735927579,4.202503432,2.587175038,49901.91046,"Texas, Houston",1471743.269
51404.5244,16.50922833,7.063342649,3.167178587,49050.80253,"New York, Brooklyn",1946561.69
70571.15799,6.766027378,8.030559088,4.0301533,26405.51943,"Florida, Miami",457826.6404
84378.54426,15.74377332,6.188997656,3.368565269,20013.13775,"Texas, Austin",1501763.276
46140.64495,5.563976931,6.772903358,4.273451035,40336.40762,"New York, Manhattan",439789.0497
40334.99549,20.45826658,7.99914727,2.213862897,21970.91571,"Florida, Miami",300281.3441
93634.7467,22.86419285,7.05253087,4.039001646,42256.01441,"Texas, Austin",504391.3845
91345.56134,4.201432793,5.123801188,3.471939628,31358.18922,"Illinois, Chicago",1348433.942
72863.1048,14.56626995,7.065260129,4.13866702,41757.09101,"Florida, Miami",1449527.674
79171.52608,3.055279319,7.141397295,3.69013342,21035.19519,"Texas, Austin",1045177.783
73235.44005,18.34729092,7.670534904,3.136903403,30321.09262,"New York, Brooklyn",378320.2066
41920.40359,8.66772464,7.104370938,5.616431622,32560.95174,"California, Los Angeles",1377900.965
66829.7285,16.30110925,8.846210652,2.739059954,47724.32271,"Florida, Orlando",445889.7119
54166.58043,16.00636927,4.986441544,4.725462302,20663.90307,"Florida, Miami",540934.764
47873.93513,27.80627604,8.755453398,5.69857885,47467.52957,"Illinois, Chicago",1171378.664
116537.6347,16.92341345,6.691697452,4.154679839,42194.35662,"Texas, Austin",878634.5615
87948.778,17.90695591,7.359780702,5.505633954,39235.76216,"Illinois, Chicago",1090081.676
98292.50274,12.64794065,4.497307987,2.499405914,41474.81077,"Texas, Austin",1379630.736
65229.09946,28.52330849,5.902879707,3.975155081,34217.00184,"Texas, Houston",572011.9615
71451.77036,23.53839137,7.846895732,3.828101122,19763.20042,"Illinois, Chicago",1818247.457
58953.91951,9.276753419,7.534555075,2.032475228,17579.79875,"California, San Diego",1251116.11
47757.25368,25.48207799,4.200696941,3.773029365,44653.65743,"Illinois, Chicago",337558.5684
54322.531,13.53949445,6.732971317,3.476119026,39005.5761,"Florida, Miami",1368369.831
103801.1236,25.03134716,4.441390965,4.679194911,18528.17131,"Florida, Miami",1087404.184
94203.66441,24.86375398,8.979282146,5.753319114,34603.73463,"California, Los Angeles",1492786.49
83754.31008,6.477235416,8.486482943,2.343164353,27901.85926,"New York, Manhattan",1632857.159
78007.18983,21.33309281,4.105403302,3.309905547,16346.2068,"California, Los Angeles",1896036.251
113794.7427,9.42864611,8.293247895,3.77625895,31274.28437,"Texas, Houston",1997187.85
45818.79582,9.62728743,8.597148003,3.820741512,21260.7637,"California, Los Angeles",1234348.889
62448.06506,9.59409423,5.767741113,5.099238883,13849.76497,"New York, Brooklyn",1254564.2
67995.02829,22.04147918,7.597508275,3.773582663,28678.33194,"Florida, Orlando",338156.9267
102594.065,7.664955212,6.210518731,2.108645206,33604.34208,"California, San Diego",1770789.805
119401.1696,1.026269222,7.276162423,4.840416378,11876.25642,"Florida, Orlando",348820.589
59253.64118,21.74186875,5.701587021,5.539318781,26083.70998,"Florida, Orlando",1375530.172
109944.5867,5.964357571,5.612796183,4.05561885,20306.47679,"Texas, Houston",467580.8639
106449.8208,4.029989464,6.122169444,4.324434087,11226.02363,"Florida, Miami",785925.627
57972.59181,7.887967497,4.727838793,2.651745756,15026.50198,"California, Los Angeles",538560.2403
